x,f,df
4.100000000,-0.000000041,0.000000307
4.110000000,-0.000000038,0.000000286
4.120000000,-0.000000035,0.000000267
4.130000000,-0.000000033,0.000000248
4.140000000,-0.000000030,0.000000231
4.150000000,-0.000000028,0.000000215
4.160000000,-0.000000026,0.000000200
4.170000000,-0.000000024,0.000000186
4.180000000,-0.000000022,0.000000173
4.190000000,-0.000000021,0.000000161
4.200000000,-0.000000019,0.000000149
4.210000000,-0.000000018,0.000000138
4.220000000,-0.000000016,0.000000128
4.230000000,-0.000000015,0.000000119
4.240000000,-0.000000014,0.000000111
4.250000000,-0.000000013,0.000000102
4.260000000,-0.000000012,0.000000095
4.270000000,-0.000000011,0.000000088
4.280000000,-0.000000010,0.000000081
4.290000000,-0.000000009,0.000000075
4.300000000,-0.000000009,0.000000070
4.310000000,-0.000000008,0.000000065
4.320000000,-0.000000007,0.000000060
4.330000000,-0.000000007,0.000000055
4.340000000,-0.000000006,0.000000051
4.350000000,-0.000000006,0.000000047
4.360000000,-0.000000005,0.000000044
4.370000000,-0.000000005,0.000000040
4.380000000,-0.000000004,0.000000037
4.390000000,-0.000000004,0.000000034
4.400000000,-0.000000004,0.000000032
4.410000000,-0.000000003,0.000000029
4.420000000,-0.000000003,0.000000027
4.430000000,-0.000000003,0.000000025
4.440000000,-0.000000003,0.000000023
4.450000000,-0.000000002,0.000000021
4.460000000,-0.000000002,0.000000019
4.470000000,-0.000000002,0.000000018
4.480000000,-0.000000002,0.000000016
4.490000000,-0.000000002,0.000000015
4.500000000,-0.000000002,0.000000014
4.510000000,-0.000000001,0.000000013
4.520000000,-0.000000001,0.000000012
4.530000000,-0.000000001,0.000000011
4.540000000,-0.000000001,0.000000010
4.550000000,-0.000000001,0.000000009
4.560000000,-0.000000001,0.000000008
4.570000000,-0.000000001,0.000000008
4.580000000,-0.000000001,0.000000007
4.590000000,-0.000000001,0.000000006
4.600000000,-0.000000001,0.000000006
4.610000000,-0.000000001,0.000000005
4.620000000,-0.000000001,0.000000005
4.630000000,-0.000000000,0.000000004
4.640000000,-0.000000000,0.000000004
4.650000000,-0.000000000,0.000000004
4.660000000,-0.000000000,0.000000003
4.670000000,-0.000000000,0.000000003
4.680000000,-0.000000000,0.000000003
4.690000000,-0.000000000,0.000000003
4.700000000,-0.000000000,0.000000002
4.710000000,-0.000000000,0.000000002
4.720000000,-0.000000000,0.000000002
4.730000000,-0.000000000,0.000000002
4.740000000,-0.000000000,0.000000002
4.750000000,-0.000000000,0.000000002
4.760000000,-0.000000000,0.000000001
4.770000000,-0.000000000,0.000000001
4.780000000,-0.000000000,0.000000001
4.790000000,-0.000000000,0.000000001
4.800000000,-0.000000000,0.000000001
4.810000000,-0.000000000,0.000000001
4.820000000,-0.000000000,0.000000001
4.830000000,-0.000000000,0.000000001
4.840000000,-0.000000000,0.000000001
4.850000000,-0.000000000,0.000000001
4.860000000,-0.000000000,0.000000001
4.870000000,-0.000000000,0.000000000
4.880000000,-0.000000000,0.000000000
4.890000000,-0.000000000,0.000000000
4.900000000,-0.000000000,0.000000000
4.910000000,-0.000000000,0.000000000
4.920000000,-0.000000000,0.000000000
4.930000000,-0.000000000,0.000000000
4.940000000,-0.000000000,0.000000000
4.950000000,-0.000000000,0.000000000
4.960000000,-0.000000000,0.000000000
4.970000000,-0.000000000,0.000000000
4.980000000,-0.000000000,0.000000000
4.990000000,-0.000000000,0.000000000
5.000000000,-0.000000000,0.000000000
5.010000000,-0.000000000,0.000000000
5.020000000,-0.000000000,0.000000000
5.030000000,-0.000000000,0.000000000
5.040000000,-0.000000000,0.000000000
5.050000000,-0.000000000,0.000000000
5.060000000,-0.000000000,0.000000000
5.070000000,-0.000000000,0.000000000
5.080000000,-0.000000000,0.000000000
5.090000000,-0.000000000,0.000000000
5.100000000,-0.000000000,0.000000000
5.110000000,-0.000000000,0.000000000
5.120000000,-0.000000000,0.000000000
5.130000000,-0.000000000,0.000000000
5.140000000,-0.000000000,0.000000000
5.150000000,-0.000000000,0.000000000
5.160000000,-0.000000000,0.000000000
5.170000000,-0.000000000,0.000000000
5.180000000,-0.000000000,0.000000000
5.190000000,-0.000000000,0.000000000
5.200000000,-0.000000000,0.000000000
5.210000000,-0.000000000,0.000000000
5.220000000,-0.000000000,0.000000000
5.230000000,-0.000000000,0.000000000
5.240000000,-0.000000000,0.000000000
5.250000000,-0.000000000,0.000000000
5.260000000,-0.000000000,0.000000000
5.270000000,-0.000000000,0.000000000
5.280000000,-0.000000000,0.000000000
5.290000000,-0.000000000,0.000000000
5.300000000,-0.000000000,0.000000000
5.310000000,-0.000000000,0.000000000
5.320000000,-0.000000000,0.000000000
5.330000000,-0.000000000,0.000000000
5.340000000,-0.000000000,0.000000000
5.350000000,-0.000000000,0.000000000
5.360000000,-0.000000000,0.000000000
5.370000000,-0.000000000,0.000000000
5.380000000,-0.000000000,0.000000000
5.390000000,-0.000000000,0.000000000
5.400000000,-0.000000000,0.000000000
5.410000000,-0.000000000,0.000000000
5.420000000,-0.000000000,0.000000000
5.430000000,-0.000000000,0.000000000
5.440000000,-0.000000000,0.000000000
5.450000000,-0.000000000,0.000000000
5.460000000,-0.000000000,0.000000000
5.470000000,-0.000000000,0.000000000
5.480000000,-0.000000000,0.000000000
5.490000000,-0.000000000,0.000000000
5.500000000,-0.000000000,0.000000000
5.510000000,-0.000000000,0.000000000
5.520000000,-0.000000000,0.000000000
5.530000000,-0.000000000,0.000000000
5.540000000,-0.000000000,0.000000000
5.550000000,-0.000000000,0.000000000
5.560000000,-0.000000000,0.000000000
5.570000000,-0.000000000,0.000000000
5.580000000,-0.000000000,0.000000000
5.590000000,-0.000000000,0.000000000
5.600000000,-0.000000000,0.000000000
5.610000000,-0.000000000,0.000000000
5.620000000,-0.000000000,0.000000000
5.630000000,-0.000000000,0.000000000
5.640000000,-0.000000000,0.000000000
5.650000000,-0.000000000,0.000000000
5.660000000,-0.000000000,0.000000000
5.670000000,-0.000000000,0.000000000
5.680000000,-0.000000000,0.000000000
5.690000000,-0.000000000,0.000000000
5.700000000,-0.000000000,0.000000000
5.710000000,-0.000000000,0.000000000
5.720000000,-0.000000000,0.000000000
5.730000000,-0.000000000,0.000000000
5.740000000,-0.000000000,0.000000000
5.750000000,-0.000000000,0.000000000
5.760000000,-0.000000000,0.000000000
5.770000000,-0.000000000,0.000000000
5.780000000,-0.000000000,0.000000000
5.790000000,-0.000000000,0.000000000
5.800000000,-0.000000000,0.000000000
5.810000000,-0.000000000,0.000000000
5.820000000,-0.000000000,0.000000000
5.830000000,-0.000000000,0.000000000
5.840000000,-0.000000000,0.000000000
5.850000000,-0.000000000,0.000000000
5.860000000,-0.000000000,0.000000000
5.870000000,-0.000000000,0.000000000
5.880000000,-0.000000000,0.000000000
5.890000000,-0.000000000,0.000000000
5.900000000,-0.000000000,0.000000000
5.910000000,-0.000000000,0.000000000
5.920000000,-0.000000000,0.000000000
5.930000000,-0.000000000,0.000000000
5.940000000,-0.000000000,0.000000000
5.950000000,-0.000000000,0.000000000
5.960000000,-0.000000000,0.000000000
5.970000000,-0.000000000,0.000000000
5.980000000,-0.000000000,0.000000000
5.990000000,-0.000000000,0.000000000
6.000000000,-0.000000000,0.000000000
6.010000000,-0.000000000,0.000000000
6.020000000,-0.000000000,0.000000000
6.030000000,-0.000000000,0.000000000
6.040000000,-0.000000000,0.000000000
6.050000000,-0.000000000,0.000000000
6.060000000,-0.000000000,0.000000000
6.070000000,-0.000000000,0.000000000
6.080000000,-0.000000000,0.000000000
6.090000000,-0.000000000,0.000000000
6.100000000,-0.000000000,0.000000000
6.110000000,-0.000000000,0.000000000
6.120000000,-0.000000000,0.000000000
6.130000000,-0.000000000,0.000000000
6.140000000,-0.000000000,0.000000000
6.150000000,-0.000000000,0.000000000
6.160000000,-0.000000000,0.000000000
6.170000000,-0.000000000,0.000000000
6.180000000,-0.000000000,0.000000000
6.190000000,-0.000000000,0.000000000
6.200000000,-0.000000000,0.000000000
6.210000000,-0.000000000,0.000000000
6.220000000,-0.000000000,0.000000000
6.230000000,-0.000000000,0.000000000
6.240000000,-0.000000000,0.000000000
6.250000000,-0.000000000,0.000000000
6.260000000,-0.000000000,0.000000000
6.270000000,-0.000000000,0.000000000
6.280000000,-0.000000000,0.000000000
6.290000000,0.000000000,0.000000000
6.300000000,0.000000000,0.000000000
6.310000000,0.000000000,0.000000000
6.320000000,0.000000000,0.000000000
6.330000000,0.000000000,0.000000000
6.340000000,0.000000000,0.000000000
6.350000000,0.000000000,0.000000000
6.360000000,0.000000000,0.000000000
6.370000000,0.000000000,-0.000000000
6.380000000,0.000000000,-0.000000000
6.390000000,0.000000000,-0.000000000
6.400000000,0.000000000,-0.000000000
6.410000000,0.000000000,-0.000000000
6.420000000,0.000000000,-0.000000000
6.430000000,0.000000000,-0.000000000
6.440000000,0.000000000,-0.000000000
6.450000000,0.000000000,-0.000000000
6.460000000,0.000000000,-0.000000000
6.470000000,0.000000000,-0.000000000
6.480000000,0.000000000,-0.000000000
6.490000000,0.000000000,-0.000000000
6.500000000,0.000000000,-0.000000000
6.510000000,0.000000000,-0.000000000
6.520000000,0.000000000,-0.000000000
6.530000000,0.000000000,-0.000000000
6.540000000,0.000000000,-0.000000000
6.550000000,0.000000000,-0.000000000
6.560000000,0.000000000,-0.000000000
6.570000000,0.000000000,-0.000000000
6.580000000,0.000000000,-0.000000000
6.590000000,0.000000000,-0.000000000
6.600000000,0.000000000,-0.000000000
6.610000000,0.000000000,-0.000000000
6.620000000,0.000000000,-0.000000000
6.630000000,0.000000000,-0.000000000
6.640000000,0.000000000,-0.000000000
6.650000000,0.000000000,-0.000000000
6.660000000,0.000000000,-0.000000000
6.670000000,0.000000000,-0.000000000
6.680000000,0.000000000,-0.000000000
6.690000000,0.000000000,-0.000000000
6.700000000,0.000000000,-0.000000000
6.710000000,0.000000000,-0.000000000
6.720000000,0.000000000,-0.000000000
6.730000000,0.000000000,-0.000000000
6.740000000,0.000000000,-0.000000000
6.750000000,0.000000000,-0.000000000
6.760000000,0.000000000,-0.000000000
6.770000000,0.000000000,-0.000000000
6.780000000,0.000000000,-0.000000000
6.790000000,0.000000000,-0.000000000
6.800000000,0.000000000,-0.000000000
6.810000000,0.000000000,-0.000000000
6.820000000,0.000000000,-0.000000000
6.830000000,0.000000000,-0.000000000
6.840000000,0.000000000,-0.000000000
6.850000000,0.000000000,-0.000000000
6.860000000,0.000000000,-0.000000000
6.870000000,0.000000000,-0.000000000
6.880000000,0.000000000,-0.000000000
6.890000000,0.000000000,-0.000000000
6.900000000,0.000000000,-0.000000000
6.910000000,0.000000000,-0.000000000
6.920000000,0.000000000,-0.000000000
6.930000000,0.000000000,-0.000000000
6.940000000,0.000000000,-0.000000000
6.950000000,0.000000000,-0.000000000
6.960000000,0.000000000,-0.000000000
6.970000000,0.000000000,-0.000000000
6.980000000,0.000000000,-0.000000000
6.990000000,0.000000000,-0.000000000
7.000000000,0.000000000,-0.000000000
7.010000000,0.000000000,-0.000000000
7.020000000,0.000000000,-0.000000000
7.030000000,0.000000000,-0.000000000
7.040000000,0.000000000,-0.000000000
7.050000000,0.000000000,-0.000000000
7.060000000,0.000000000,-0.000000000
7.070000000,0.000000000,-0.000000000
7.080000000,0.000000000,-0.000000000
7.090000000,0.000000000,-0.000000000
7.100000000,0.000000000,-0.000000000
7.110000000,0.000000000,-0.000000000
7.120000000,0.000000000,-0.000000000
7.130000000,0.000000000,-0.000000000
7.140000000,0.000000000,-0.000000000
7.150000000,0.000000000,-0.000000000
7.160000000,0.000000000,-0.000000000
7.170000000,0.000000000,-0.000000000
7.180000000,0.000000000,-0.000000000
7.190000000,0.000000000,-0.000000000
7.200000000,0.000000000,-0.000000000
7.210000000,0.000000000,-0.000000000
7.220000000,0.000000000,-0.000000000
7.230000000,0.000000000,-0.000000000
7.240000000,0.000000000,-0.000000000
7.250000000,0.000000000,-0.000000000
7.260000000,0.000000000,-0.000000000
7.270000000,0.000000000,-0.000000000
7.280000000,0.000000000,-0.000000000
7.290000000,0.000000000,-0.000000000
7.300000000,0.000000000,-0.000000000
7.310000000,0.000000000,-0.000000000
7.320000000,0.000000000,-0.000000000
7.330000000,0.000000000,-0.000000000
7.340000000,0.000000000,-0.000000000
7.350000000,0.000000000,-0.000000000
7.360000000,0.000000000,-0.000000000
7.370000000,0.000000000,-0.000000000
7.380000000,0.000000000,-0.000000000
7.390000000,0.000000000,-0.000000000
7.400000000,0.000000000,-0.000000000
7.410000000,0.000000000,-0.000000000
7.420000000,0.000000000,-0.000000000
7.430000000,0.000000000,-0.000000000
7.440000000,0.000000000,-0.000000000
7.450000000,0.000000000,-0.000000000
7.460000000,0.000000000,-0.000000000
7.470000000,0.000000000,-0.000000000
7.480000000,0.000000000,-0.000000000
7.490000000,0.000000000,-0.000000000
7.500000000,0.000000000,-0.000000000
7.510000000,0.000000000,-0.000000000
7.520000000,0.000000000,-0.000000000
7.530000000,0.000000000,-0.000000000
7.540000000,0.000000000,-0.000000000
7.550000000,0.000000000,-0.000000000
7.560000000,0.000000000,-0.000000000
7.570000000,0.000000000,-0.000000000
7.580000000,0.000000000,-0.000000000
7.590000000,0.000000000,-0.000000000
7.600000000,0.000000000,-0.000000000
7.610000000,0.000000000,-0.000000000
7.620000000,0.000000000,-0.000000000
7.630000000,0.000000000,-0.000000000
7.640000000,0.000000000,-0.000000000
7.650000000,0.000000000,-0.000000000
7.660000000,0.000000000,-0.000000000
7.670000000,0.000000000,-0.000000000
7.680000000,0.000000000,-0.000000000
7.690000000,0.000000000,-0.000000000
7.700000000,0.000000000,-0.000000000
7.710000000,0.000000000,-0.000000000
7.720000000,0.000000000,-0.000000000
7.730000000,0.000000000,-0.000000000
7.740000000,0.000000000,-0.000000000
7.750000000,0.000000000,-0.000000000
7.760000000,0.000000000,-0.000000000
7.770000000,0.000000000,-0.000000000
7.780000000,0.000000000,-0.000000000
7.790000000,0.000000000,-0.000000000
7.800000000,0.000000000,-0.000000000
7.810000000,0.000000000,-0.000000000
7.820000000,0.000000000,-0.000000000
7.830000000,0.000000000,-0.000000000
7.840000000,0.000000000,-0.000000000
7.850000000,0.000000000,-0.000000000
7.860000000,0.000000000,-0.000000000
7.870000000,0.000000000,-0.000000000
7.880000000,0.000000000,-0.000000000
7.890000000,0.000000000,-0.000000000
7.900000000,0.000000000,-0.000000000
7.910000000,0.000000000,-0.000000000
7.920000000,0.000000000,-0.000000000
7.930000000,0.000000000,-0.000000000
7.940000000,0.000000000,-0.000000000
7.950000000,0.000000000,-0.000000000
7.960000000,0.000000000,-0.000000000
7.970000000,0.000000000,-0.000000000
7.980000000,0.000000000,-0.000000000
7.990000000,0.000000000,-0.000000000
8.000000000,0.000000000,-0.000000000
8.010000000,0.000000000,-0.000000000
8.020000000,0.000000000,-0.000000000
8.030000000,0.000000000,-0.000000000
8.040000000,0.000000000,-0.000000000
8.050000000,0.000000000,-0.000000000
8.060000000,0.000000000,-0.000000000
8.070000000,0.000000000,-0.000000000
8.080000000,0.000000000,-0.000000000
8.090000000,0.000000000,-0.000000000
8.100000000,0.000000000,-0.000000000
8.110000000,0.000000000,-0.000000000
8.120000000,0.000000000,-0.000000000
8.130000000,0.000000000,-0.000000000
8.140000000,0.000000000,-0.000000000
8.150000000,0.000000000,-0.000000000
8.160000000,0.000000000,-0.000000000
8.170000000,0.000000000,-0.000000000
8.180000000,0.000000000,-0.000000000
8.190000000,0.000000000,-0.000000000
8.200000000,0.000000000,-0.000000000
8.210000000,0.000000000,-0.000000000
8.220000000,0.000000000,-0.000000000
8.230000000,0.000000000,-0.000000000
8.240000000,0.000000000,-0.000000000
8.250000000,0.000000000,-0.000000000
8.260000000,0.000000000,-0.000000000
8.270000000,0.000000000,-0.000000000
8.280000000,0.000000000,-0.000000000
8.290000000,0.000000000,-0.000000000
8.300000000,0.000000000,-0.000000000
8.310000000,0.000000000,-0.000000000
8.320000000,0.000000000,-0.000000000
8.330000000,0.000000000,-0.000000000
8.340000000,0.000000000,-0.000000000
8.350000000,0.000000000,-0.000000000
8.360000000,0.000000000,-0.000000000
8.370000000,0.000000000,-0.000000000
8.380000000,0.000000000,-0.000000000
8.390000000,0.000000000,-0.000000000
8.400000000,0.000000000,-0.000000000
8.410000000,0.000000000,-0.000000000
8.420000000,0.000000000,-0.000000000
8.430000000,0.000000000,-0.000000000
8.440000000,0.000000000,-0.000000000
8.450000000,0.000000000,-0.000000000
8.460000000,0.000000000,-0.000000000
8.470000000,0.000000000,-0.000000000
8.480000000,0.000000000,-0.000000000
8.490000000,0.000000000,-0.000000000
8.500000000,0.000000000,-0.000000000
8.510000000,0.000000000,-0.000000000
8.520000000,0.000000000,-0.000000000
8.530000000,0.000000000,-0.000000000
8.540000000,0.000000000,-0.000000000
8.550000000,0.000000000,-0.000000000
8.560000000,0.000000000,-0.000000000
8.570000000,0.000000000,-0.000000000
8.580000000,0.000000000,-0.000000000
8.590000000,0.000000000,-0.000000000
8.600000000,0.000000000,-0.000000000
8.610000000,0.000000000,-0.000000000
8.620000000,0.000000000,-0.000000000
8.630000000,0.000000000,-0.000000000
8.640000000,0.000000000,-0.000000000
8.650000000,0.000000000,-0.000000000
8.660000000,0.000000000,-0.000000000
8.670000000,0.000000000,-0.000000000
8.680000000,0.000000000,-0.000000000
8.690000000,0.000000000,-0.000000000
8.700000000,0.000000000,-0.000000000
8.710000000,0.000000000,-0.000000000
8.720000000,0.000000000,-0.000000000
8.730000000,0.000000000,-0.000000000
8.740000000,0.000000000,-0.000000000
8.750000000,0.000000000,-0.000000000
8.760000000,0.000000000,-0.000000000
8.770000000,0.000000000,-0.000000000
8.780000000,0.000000000,-0.000000000
8.790000000,0.000000000,-0.000000000
8.800000000,0.000000000,-0.000000000
8.810000000,0.000000000,-0.000000000
8.820000000,0.000000000,-0.000000000
8.830000000,0.000000000,-0.000000000
8.840000000,0.000000000,-0.000000000
8.850000000,0.000000000,-0.000000000
8.860000000,0.000000000,-0.000000000
8.870000000,0.000000000,-0.000000000
8.880000000,0.000000000,-0.000000000
8.890000000,0.000000000,-0.000000000
8.900000000,0.000000000,-0.000000000
8.910000000,0.000000000,-0.000000000
8.920000000,0.000000000,-0.000000000
8.930000000,0.000000000,-0.000000000
8.940000000,0.000000000,-0.000000000
8.950000000,0.000000000,-0.000000000
8.960000000,0.000000000,-0.000000000
8.970000000,0.000000000,-0.000000000
8.980000000,0.000000000,-0.000000000
8.990000000,0.000000000,-0.000000000
9.000000000,0.000000000,-0.000000000
9.010000000,0.000000000,-0.000000000
9.020000000,0.000000000,-0.000000000
9.030000000,0.000000000,-0.000000000
9.040000000,0.000000000,-0.000000000
9.050000000,0.000000000,-0.000000000
9.060000000,0.000000000,-0.000000000
9.070000000,0.000000000,-0.000000000
9.080000000,0.000000000,-0.000000000
9.090000000,0.000000000,-0.000000000
9.100000000,0.000000000,-0.000000000
9.110000000,0.000000000,-0.000000000
9.120000000,0.000000000,-0.000000000
9.130000000,0.000000000,-0.000000000
9.140000000,0.000000000,-0.000000000
9.150000000,0.000000000,-0.000000000
9.160000000,0.000000000,-0.000000000
9.170000000,0.000000000,-0.000000000
9.180000000,0.000000000,-0.000000000
9.190000000,0.000000000,-0.000000000
9.200000000,0.000000000,-0.000000000
9.210000000,0.000000000,-0.000000000
9.220000000,0.000000000,-0.000000000
9.230000000,0.000000000,-0.000000000
9.240000000,0.000000000,-0.000000000
9.250000000,0.000000000,-0.000000000
9.260000000,0.000000000,-0.000000000
9.270000000,0.000000000,-0.000000000
9.280000000,0.000000000,-0.000000000
9.290000000,0.000000000,-0.000000000
9.300000000,0.000000000,-0.000000000
9.310000000,0.000000000,-0.000000000
9.320000000,0.000000000,-0.000000000
9.330000000,0.000000000,-0.000000000
9.340000000,0.000000000,-0.000000000
9.350000000,0.000000000,-0.000000000
9.360000000,0.000000000,-0.000000000
9.370000000,0.000000000,-0.000000000
9.380000000,0.000000000,-0.000000000
9.390000000,0.000000000,-0.000000000
9.400000000,0.000000000,-0.000000000
9.410000000,0.000000000,-0.000000000
9.420000000,0.000000000,-0.000000000
9.430000000,-0.000000000,-0.000000000
9.440000000,-0.000000000,-0.000000000
9.450000000,-0.000000000,-0.000000000
9.460000000,-0.000000000,-0.000000000
9.470000000,-0.000000000,-0.000000000
9.480000000,-0.000000000,0.000000000
9.490000000,-0.000000000,0.000000000
9.500000000,-0.000000000,0.000000000
9.510000000,-0.000000000,0.000000000
9.520000000,-0.000000000,0.000000000
9.530000000,-0.000000000,0.000000000
9.540000000,-0.000000000,0.000000000
9.550000000,-0.000000000,0.000000000
9.560000000,-0.000000000,0.000000000
9.570000000,-0.000000000,0.000000000
9.580000000,-0.000000000,0.000000000
9.590000000,-0.000000000,0.000000000
9.600000000,-0.000000000,0.000000000
9.610000000,-0.000000000,0.000000000
9.620000000,-0.000000000,0.000000000
9.630000000,-0.000000000,0.000000000
9.640000000,-0.000000000,0.000000000
9.650000000,-0.000000000,0.000000000
9.660000000,-0.000000000,0.000000000
9.670000000,-0.000000000,0.000000000
9.680000000,-0.000000000,0.000000000
9.690000000,-0.000000000,0.000000000
9.700000000,-0.000000000,0.000000000
9.710000000,-0.000000000,0.000000000
9.720000000,-0.000000000,0.000000000
9.730000000,-0.000000000,0.000000000
9.740000000,-0.000000000,0.000000000
9.750000000,-0.000000000,0.000000000
9.760000000,-0.000000000,0.000000000
9.770000000,-0.000000000,0.000000000
9.780000000,-0.000000000,0.000000000
9.790000000,-0.000000000,0.000000000
9.800000000,-0.000000000,0.000000000
9.810000000,-0.000000000,0.000000000
9.820000000,-0.000000000,0.000000000
9.830000000,-0.000000000,0.000000000
9.840000000,-0.000000000,0.000000000
9.850000000,-0.000000000,0.000000000
9.860000000,-0.000000000,0.000000000
9.870000000,-0.000000000,0.000000000
9.880000000,-0.000000000,0.000000000
9.890000000,-0.000000000,0.000000000
9.900000000,-0.000000000,0.000000000
9.910000000,-0.000000000,0.000000000
9.920000000,-0.000000000,0.000000000
9.930000000,-0.000000000,0.000000000
9.940000000,-0.000000000,0.000000000
9.950000000,-0.000000000,0.000000000
9.960000000,-0.000000000,0.000000000
9.970000000,-0.000000000,0.000000000
9.980000000,-0.000000000,0.000000000
9.990000000,-0.000000000,0.000000000
10.000000000,-0.000000000,0.000000000
